rating,label,Romanized Review
5,0,"shRRi~NkhalA ra pAtraharU ekdamai mannu paryo, yo chalachitra chalachitra banAuna paryApta cha."
5,1,"yo pustak malai imannudAra review badalAmA diieko thiyo.  yasale paChyAu.Ncha ra bhAga ekm sodhiek dherai prashnaharUko javApha dincha.  yasamA tAto seksa dRRishyaharU ra dherai nATakIya dRRishyaharU chan.  jasTisako kyArekTara, ali Dhilo kyAnana jasto dekhinthyo, kasaiko lagi surakShA chahincha, unI svatantra rUpamA ghumirahekI thiin, unIdvArA sahI kam garneharUko lagi kunai chintA binA.
yo sAmAnyatayA mero vidhA hoina, tara halkA hRRidayako paDhAiko lagi, maile yasalAI ramAilo gare."
5,1,dherai Ramro gunastar ko ra tapAIM yasalAI naChoDikanai DrAyaramA rAkhna saknuhuncha. ramro sanga milcha ra legiMgaharUsanga lagAunako lagi utkRRiShTa cha.
5,0,chena phutkane kehi kurAharUle malai Dara lAgeko thiyo. maile soche.N ki yo kinArAharU varipari ali dherai kasieko hunecha. chena AphaiMmA utkRRiShTa gunastar ko cha ra raMga pani sundara cha. ma yo chena pakkai kinnechu.
4,0,yo hAsya pustak itihAsako itihAsa bhaek ek shikShAviddvArA lekhieko ho. uhA.N shabda kalAmA nipuNa hunuhunthyo. uhA.N dosro vishvayuddhako bAremA euta utkRRiShTa pustakkA lekhaka pani hunuhuncha. atyadhika siphArisa gareko. kasarI herna pAu.NdA ma utsAhita thie.N
5,0,merA purAnA saksana kapaharUsanga milAuna yI kineko hu.N. malai yo pani mannu parcha ki tinIharU haTAuna sakine chan ra
5,1,yI kyAmerA byATrIharU kyAnanakA hoinan tara tinIharUle ramro sanga charja rAkhchan ra mUla kyAnana byATrIharU bhanda lAmo samayasamma Tikchan.
5,0,.................. harek abhibhAvakale ustai jAnakArI bhaeko pustak pAunechan. yo pustak harek bachchako lagi siphArisa gareko cha. pahilo bhAga padhnako lagi maile yo pustak paDhnupar{}yo. lekhakale pAtraharUlAI varNana garne tarikA dekhera ma alamallamA pareM.
5,0,"yo arko chalachitra ho juna maile dherai paTaka hereko chu. maile yo hijo rAti pahilo paTaka here.N. yesko mahattva bujhnako lagi maile yasalAI bArambAra hernupar{}yo. ma filmko thulo prashaMsaka hu.N, ra yo dherai Ramro chalachitra ho.

yo dherai Ramro chalachitra ho, ra yesko antya dherai Ramro cha. kAsha ma yasalAI pheri herna saktheM. ma pakkA chu ki yo dherai Ramro chalachitra ho. yo bachchaharUko lagi hernako lagi ek utkRRiShTa shrRRiMkhalA ho. bachchaharUle katha, pAtraharU, eksana, eksana ra eksanako Ananda linechan ra eksana utkRRiShTa cha.

ma yo 13 varSha munikA kasailAI siphArisa gardina. yo ek adbhuta chalachitra thiyo. yo Sampurna pariwar koko lagi hernako lagi ek adbhuta chalachitra ho. kAsha tinIharUle yo chalachitra Sampurna pariwar koko lagi banAeko bhae. kAsha tinIharUle yo banAeko bhae"
4,1,mero shrImAn glena phorDako prashaMsaka hunuhuncha ra uhA.Nle yo film mannu parAunubhayo. ma pakkA chu ki hAmI yasalAI bArambAra hernechauM.
5,1,"Rx misi~Na (DekorA sekyuriTI sirija, pustak 10)
rebek yorkakA kitAbaharU ekdamai mannu parcha! DekorA sekyuriTI mero mannuparne madhye ek ho. pAtraharU rAmrarI paribhAShita chan. rahasya samAdhAna garna ra unIharUko jIvanamA agADi baDhnako lagi tapAIMlAI unIharUko khojI garna mannu lAgcha. AshA cha grAnTako lagi euta katha hunecha."
5,1,"yo vRRittachitrale yuddhako bhayAvahatA (dosro vishvayuddha ra bhiyatanAma) ko chiso vivaraNa ra yI yuddhaharUbATa sikek pAThaharUmA utkRRiShTa antardRRiShTi prastuta gardacha. yasale yuddha ra AkrAmakatAko mannusikatAko bAremA kurA garcha ra kasarI yuddha aparAdhaharU tyo mannusikatAko ek bhAga mAtra hun. shatru nAgarikaharUko bhIDalAI mArnu chIjaharUko bhavya tasvIramA naRamro vichara jasto lAgdaina. yasto dekhincha ki Hamile hamra galtIharUbATa kahilyai sikdainauM. vishvabhari chariek paramANu hatiyAraharUko sAtha, hamro galtIbATa sikne vakra ekla bindumA ghaTAieko cha; galtI garnuhos ra tapAIM yasabATa sikna bA.Nchnuhunechaina."
5,0,surudekhi antyasamma yo kitAba mannu paryo. yo choto samayamA paDhne kitAba thiyo jasale gardA tapAIMlAI ajhai padhna mannu lagyo. maile yo kitAba paChillA kehi dinamA paDheko chu ra yesko Ananda lieko chu. pAtraharU rAmrarI lekhiek chan ra ramro sanga vikasita chan. ma yo kitAbalAI atyadhika siphArisa garnechu. yo ek utkRRiShTa paThana thiyo.
1,1,jaba yo Aipugyo yo pahile nai bhA.Nchieko thiyo ra kam garena maile nayA.N byATrI thapeM ​​ra yasale kam garena.
3,1,"maile XL arDara gare. mero kammara 31 baTa ra kammara 46 cha, ma 5'7 aglo chu. yo ekdamai naRamro thiyo. mero tallo bhAga dherai thulo cha tyasaile kurkuchchaharU pAra garna garo thiyo tara yasale sabai kurAlAI sahaja banAyo ra yasale mero baTalAI kehi samIkShAharUle bhanejastai samatala banAena. mero kammarako rekhAmA sudhAra bhayo tara yasale mero labha hyAnDalaharUlAI uchcharaNa garyo. yedi mero dha.Da choto bhaeko bhae malai lAgcha ki kammarako sinchara bhAgale labha hyAnDalaharUlAI bAhira dhakelne thiena. ma pisAbako pvAla prayoga garna chahanchu ki yo ThIkasanga lAinamA cha ra yedi tapAIMle lagAunubhayo bhane tapAIMle sUTamAthi anDaraviyara lagAunu parcha."
5,0,"utkRRiShTa abhinetrI emI eDamsa ra vAstavika peshevara, jasamA hAsyako vAstavika bhAvanA cha, jasale chalachitralAI shRRi~NkhalAko utkRRiShTa madhye ek banAu.Ncha.

A+utkRRiShTa chalachitra, utkRRiShTa katha ra utkRRiShTa pArivArika chalachitra. herna pAu.NdA Ramro lagyo"
5,1,brukalinamA hurki.NdA malai brukalina brija mannu paryo. 20 barsa ko umeramA maile merI bhAvI shrImatIlAI tyo pulamAthi dherai paTaka hiMDdai premma pAreko thie.N. yo pustakle nyUyorka ra brukalinako lagi pulako artha ke thiyo bhanne Sampurna sAralAI sameTeko cha. rAjanItiko pRRiShThabhUmi ra yasalAI sambhava banAune mAnisaharUlAI pustakm varNana gareko cha ra pUrNa rUpamA sameTieko cha. pulamA ke sAmagrI ra kati prayoga gareko thiyo ra dherai samasya ra aj~nAta kurAharUlAI kasarI sambodhana gareko thiyo bhanne bAre dherai jAnakArI rochaka paThanako lagi banayeko cha. myAkakulole yasa book sAtha Aphno adbhuta kam garek chan.
3,0,"maile AdhA sAija arDara gare. chauDA chauDAi dherai sA.Nghuro cha. mero khuTTA chauDA ra khuTTA chauDA cha. phiTa ekdamai Ramro cha ra phiTa sAija anusAra cha. malai yo mannu paryo. maile XS sAija arDara gare, yo maile apekchya gareko bhanda ali thulo cha."
5,1,yo krisamasako upahar rUpamA kineko thie.N ra usalAI yo mannu paryo tyasaile yo hiTa bhayo.
2,0,"maile nuskhA banAuna samaya nabhaesamma parkheM. malai kapa banAuna Avashyaka thiena. malai kapa chahiyo. nirdeshanaharUle Ramro kapa cha bhanyo, tara yo maile chaheko bhanda ali sAno thiyo. sAija ekdama sahI thiyo. ma utpadanko guNastarasanga khusi thie.N."
4,0,ma svechchale ARC ko samIkShA garchu. yo pustakm euta utkRRiShTa shrRRiMkhalA banne sambhAvanA cha! imannudAra review badalAmA malai ARC diieko thiyo. lekhaka ek adbhuta lekhaka hun ra ma bhaviShyamA unakA pustakharU padhna tatpara chu.
5,0,kyArolale dherai gopya kurAharU rAkhChin. unIsanga gopya kurA hunuko ek mAtra kAraNa yo ho ki unI ek
5,0,"yo maile rojeko battIko balbako ThyAkkai ra~Na thiyo.

battIko balba 6 balbako cha, tyasaile ma yasalAI battI phikscharamA prayoga gardaichu."
4,0,"maile turuntai euta yasto resipI phelA pAre jasale tapAIMlAI svAdiShTa khAnA khAeko jasto mahasusa garAunecha!

malai thAhA chaina ki ma surukA kehi resipIharU pAra garna sakShama hunechu ki chaina, ma yo resipI pakkai siphArisa garchu."
5,1,"senkoko lagi utkRRiShTa, charAlAI baliyo rAkhcha ra nishchita rUpamA kehi oThaharU samAtcha."
4,0,"bharkharai padhna thAlekharUkA lagi utkRRiShTa. pAtraharU rAmrarI vikasita ra vishvAsayogya chan, ra katha ramro sanga bhanieko cha. katha rAmrarI bhanieko cha, ra pAtraharU rAmrarI vikasita chan. kasarI jAnna chahane jo kohIlAI pani ma yo siphArisa garnechu."
5,1,"maile yo sAmannu mero kyAma korDaramA jaDAna garera FM mA kanbhensanabATa aDiyo prapta garna ra bhIDako AvAja (bachchaharU roirahek, aglo hilako AvAja, Adi) haTAuna sakU.N bhanera kineko thie.N. yo ekdamai ramro sanga kam garcha. rekrDi~Na nigarAnI garna ra ajhai pani mobAila huna sakU.N bhanera maile tI madhye dui kineko thie.N."
2,1,"kharAba amp hoina, Ramro huna sakcha. AuTapuTa Ramro mA madhyama cha."
5,0,"samIkShA napaDhdAsamma malai thAhA thiena. yo kati ramro sanga kam garcha bhanera ma alikati chakka pareM. masanga euta plAsTikako kirAnA jholA thiyo juna 4-kvArTa bhA.NDoko lagi upayukta AkArako thiyo. yo uttama avasthAmA thiyo, ra yo varNana gare jastai thiyo. ma pakkai pani pheri kinnechu. mero gharamA supako bhA.NDo cha ra yo ekdamai Ramro AkArako cha. maile bharkharai Dhakkana lagAe.N ra Dhakkana kholieko cha ra yo supako lagi uttama AkArako cha."
5,1,"ma garchu! sahI AkAra, sahI suvidhAharU, utkRRiShTa guNastara. chakku AphaiMmA Thosa cha ra raNanItika chakkuko arthamA khatarAjanaka chaina. jaba ma yasalAI mero khaltIbATa prayogako lagi nikAlchu mAnisaharU yasabATa mohita hunchan. bleDako advitIya upasthiti sanchai Ramro cha, ra tapAIMlAI thAhA cha (ma AshA garchu) yo ekdamai kAryAtmaka plasa pani ho. yo paryApta halukA cha ra khaltImA sajilai basna milne garI pAtalo prophAila cha. malai yo kurA mannu parcha ki tapAIM yasalAI phlipara gati vA thamba sTaDadvArA kholna saknuhuncha. maile kAlo hyAnDala ra damAskasa sTIla bleDa bhaeko eutai chakku pani phelA pAre kinabhane malai yo dherai mannu parcha."
5,1,"3.5 mimI plaga parivartana garnuparne bhaetApani, yo svichi~Na pAvara saplAI Elecraft KX3 TrAnsIbharako lagi ekdamai upayukta cha jasale yuniTa chalAuna ra byATrI charja garna paryApta karenTa ra bholTeja pradAna gardacha."
5,1,yo kitAbako bAremA dherai bhanna sakdina! ma dui-tIna bu.NdAmA yati joDale hA.Nseko thie.N ki mero A.NkhAbATa A.Nsu jhariraheko thiyo. visheSha garI euta bhAga - adhyAya 4 - tulanA garna nasakine cha. maile yesko kehi bhAga tIna-chara paTaka paDheM ra pratyek paTaka thulo svarale hA.Nse! kitAbaharU puruShaharUkA lagi hunuparcha tara maile jAne phiTanesa senTaramA kehi keTIharUko lagi dosro kitAba kineko thie.N ra tinIharUle adhyAya 4 padhnako lagi yasalAI pAsa garirahek chan. tinIharU khuleAma yesko Ananda liirahek chan. yo ek klAsika ho.
5,0,sAnA kamharUko lagi prayoga garna sajilo. samasya yo ho ki yo vAstavamai baliyo chaina.
1,1,"maile yo somabAra pAe.N. bihIbAra ma yasalAI mero jholAmA joDera hi.NDna/jagi~Na garna gaeko thie.N ra bATomA katai bigriyo. tapAIM vAstavamA upakaraNa samAtera hi.NDna/dauDna saknuhunna. paidala yatra gardA upakaraNamA yasalAI kunai pani chIjamA joDna surakShita tatva chaina. kesamA euta lUpa cha juna maile yasalAI mero jholAmA surakShita garna prayoga gareko thie.N. ma bholi phelA pArne AshA garchu tara yasa bIchamA ma yasalAI hi.NDna, jagi~Na vA dauDanako lagi siphArisa gardina."
4,1,"ISBN 034536161X - dosro vishvayuddha ra dhArmika kalAkRRitiharUsanga sambandhita pustakharUmA pharkanuhos. samUhako rUpamA, yI pustakharU pUrNa prabhAvako lagi mAtra rochaka chan - luDalAma ko da jeminI kanTenDarsadekhi da dAbhinsI koDadekhi inDiyAnA jonsasamma, kathaharUmA bhinnatA ra samannutAharU mannumohaka chan. inDIle koronADoko krasa paChiko Aphno lagabhaga jIvanabharako pIcha samApta garera pustak suru garchan. shaikShika jIvanamA pharkanako lagi tayAra, unI skUla barsa ko lagi Dhilo pharkanchan, tara kevala unako bubA harAeko thAhA pAu.Nchan. henarI jonsako Aphnai jIvanabharako pIcha samApta huna lAgeko cha - unI grela kapako dRRishyamA dekhinchan, ra tyahA.N dherai samUhaharU chan jasale unlai harAuna je pani garnechan. nAjIharU, henarIko sahAyaka elsA, ra ek gopya bradarahuDa sabaiko Aphnai kAraNale eutai puraskAramA A.NkhA cha. kasale pahile yasamA pugcha bhanne kurA tyati mahatwopurna chaina jati mahatwopurna cha ki kasalAI yo dAbI garna anumati diinecha. yasa viShayamA sAhasika pustakharU lekhiejhaiM, da lAsTa kruseDa halkApana ra hatyAko anauTho mishraNa ho, jasale pustakm kathako utsAhalAI kam garcha tara chalachitramA ramro sanga kheleko cha. samagramA, yadyapi, yo jephrI bomako paTakathako Ramro rUpAntaraNa ho."
3,0,pahilo prayasmA phAyaravAyara 800 porTaharUle kam garna ChoDe. maile yasalAI banda garne prayas gare tara USB porTaharUle kam garirahek chainan. ma 4.5 myAkabuka promA phAyaravAyara 800 porTaharU ra eutamA phAyaravAyara 800 porTaharU prayoga gardaichu.
5,0,yo pUrNa rUpamA phiTa huncha! utkRRiShTa guNastara. katti pani bhArI chaina.dherai Ramro guNastara.Ramro jholA!dherai sundara.maile yo mero ChorAko lagi kineko hu.N.
5,0,"yo khela ekdamai mannu paryo! AdhArabhUta niyamaharU bAhek, tapAIM yasalAI pUrNa-ana khelamA sanchai khelna saknuhunna. khela AphaiMmA dherai sarala cha, tapAIMle kehi vAkyaharUmA jAnuhos ra jAnuhos bhannu parcha. yedi tapAIM bachchaharUko lagi ramAilo kehi khojdai hunuhuncha bhane, yo avashya hunuparcha! atyadhika siphArisa gareko. maile mero ChorAko janmadinako pArTIko lagi mero utkRRiShTa AkRRitiharUko saMgrahamA thapna yo arDara gareko thie.N. AkRRiti dherai ramro sanga banayeko thiyo ra dherai ramro sanga banayeko thiyo. usalAI yo mannu paryo. anuhAra sanchai Ramro dekhincha ra usalAI yosanga khelna ramAilo lAgcha. usalAI yo mannu paryo ra yasalAI eksAtha rAkhyo. anuhAra dherai narama ra lachilo cha ra malai yo mannu parcha ki yo narama sAmagrIbATa baneko cha. yo pyAro cha. ma yasalAI siphArisa garnechu. yo ek utkRRiShTa sAno rela seTa ho."
2,1,"shrI ki~Nako saMrakShaNa ra parAmarshamA yesko sirjana bhaekole, yo laghu shrRRiMkhalAbATa malai dherai apekchyaharU thie. yo ek tAnieko meloDrAmA sAbita bhayo, nauTaMkIle bharieko ra mUla chalchitra ko kalAtmaka pyAnache dherai kam. hoTala AphaiMmA paryApta AkarShaka thiyo, tara tyahA.NbATa, yo orAlo lagyo. na ta bagaiMchamA rahek dveShapUrNa, mAMsAhArI TopiyarIharU, na ta dui la~NgaDA bhUta kathanaka sahabhAgIharUle hoTalamA pretavAdhita vAtAvaraNa sirjana garna dherai kam gare. hoTalako charko AvAja ra karAune AvAja ra svachalita rUpamA ghumne DhokAharU sAmAnya thie ra kunai pani pAtra sanchai vishvasta thienan. venDIko rUpamA rebek De morne ThIka Chin, sTIvana vebarale yahA.N kheleko jyAka Torensa vAphaliMgamA ek kaShTakara abhyAsa ho, ek mineTa AkrAmaka madirA piune, ra arko mineTa ek dayanIya phusaphusAune. usale kahilyai Aphno mannu banAuna sakdaina ki U ko ho vA U ke chahancha, ek risAune ra asaMbaddha pAtra jasalAI AphaiMlAI thAhA chaina ki U kahA.N jA.Ndaicha. phalasvarUpa, Sampurna kurA antataH tIna ghaNTAko boriMga cha. yadyapi mUla chalachitramA kathako pragatiko achanaka saMrachanAmA yesko kamjorIharU huna sakchan, taipani yo yo narama prastuti bhanda dherai vishvasta thiyo juna vArnara bradarsakA vyApArI dimAgaharUko utpadan bAhek arU kehi nabhaeko jasto dekhinthyo, jasale klAsika kathabATa thapa rAjasva juTAuna Aphno starako sakdo prayas garirahek thie."
5,1,"bechnuaghi mero gharalAI raMgama~ncha banAuna yI kineko thie.N. yI rAmrA chan -- tapAIMle bhelA garnuparcha -- tara yo sarala thiyo. mero shrImannule euta gare ra hamro bora ChimekIko bachchale arko gare - unI 12 varShakA thie. unale 10 mineTa bhanda kam samayamA bhelA garAe. eksenTako lagi 2 vaTA kineko thie.N. kursIko kapaDA banAvaTI cha -- yo smUtha chaina -- tara yo ArAmadAyI cha -- yo Ramro uchaimA cha ki ma yasalAI mero bhojana tAlikam tAnna sakchu -- kapaDAko raMga halkA, halkA krima ho jasamA chakaleTa khairo chinhaharU chan.

malai lAgcha ki tinIharU eshale pharnicharabATa hun."
5,0,"bicharI amAliyA, unale Aphno jAgira gumAin ra unako ek mAtra AshA Ramro talaba dine jAgira ho. jaba unI biskuTalAI bheTChin, ek sundara ra dhanI mAnisa jasako Ramro pratiShThA cha, usale unlai Dominikana gaNarAjyako Aphno havelImA laijAncha. unI tyahA.N huna narbhasa Chin ra unIsanga kurA garna DarAu.Ndinan kinabhane unI unImA dherai chaso rAkhchan ra unlai bheTna chahanchan."
5,1,yo bachchaharUko lagi euta utkRRiShTa chalachitra ho. yo dherai ramAilo cha tara yasamA euta Ramro sandesha cha...ma yasalAI pArivArika samayeko lagi atyadhika siphArisa garchu.
5,0,"shAnta, Ramro hAvA pravAha. mannu paryo. vij~nApana gare jastai Ramro kam garcha."
5,1,"mero bAikalAI harek dui dina mero euta TAyaramA hAvA chahine samasya bhairaheko thiyo, tyasaile maile bistArai chuhAvaTa bhaeko mahasusa gare. maile yo TyUba kineko thie.N ra ahile ma kunai jhanjhaTa binA mero bAikam chaDhiraheko chu."
5,1,choto ra mITho. maile kathako Ananda uThAe.N ma mAtra yo lAmo bhaeko thiyo. ma herna chahanchu ki usale kasarI pahile usalAI asvIkAra garyo.
4,0,"yo ramro sanga phiTa huncha ra sAmagrI pani milcha. samasya yo mAtra ho ki yo sAno skrU DrAibharako sAtha Au.Ncha. yedi tapAIM plAsTika nabhaeko upakaraNa prayoga garna chahanuhuncha bhane, tapAIMle chuTTai upakaraNa kinnu parne huna sakcha. masanga 1/8 skrU DrAibharako sAtha 3/8 Drila cha."
5,0,rebhensabargara pajalaharU uchcha guNastarakA chan. TukrAharU baliyo chan ra pajalakA TukrAharU baliyo chan. pajalakA TukrAharU raMgIna chan ra TukrAharU eksAtha ramro sanga milchan. pajalakA TukrAharU utkRRiShTa guNastarakA chan ra pajalakA TukrAharU ramro sanga banAiek chan. pajalakA TukrAharU pani ramro sanga banAiek chan ra TukrAharU ramro sanga banAiek chan. pajalakA TukrAharU pani ramro sanga banAiek chan ra TukrAharU ramro sanga banAiek chan. TukrAharU pani ramro sanga banAiek chan ra TukrAharU ramro sanga banAiek chan.
4,1,Bletchley sarkala mahAna briTisha sho ko arko udAharaNa ho. jabaki yo sherlaka homsa ho yo ek utkRRiShTa shrRRiMkhalA ho ra tapAIMko samayeko lAyaka cha.
3,0,"ma mero shrImannulAI yo utpadanko gunastar ko lagi prashaMsA garna chahanchu. uhA.NlAI yo mannu parcha ra hAmIsanga duivaTA chan. plAsTikakA bhAgaharU dherai baliyo chan, ra kabhara dherai baliyo cha. bleDaharU dherai tIkhA chan, ra hyAnDalaharU dherai ArAmadAyI chan. ma yo utpadanlAI atyadhika siphArisa garnechu. malai yI tauliyAharU mannu parchan! tinIharU dherai narama ra shoShaka chan. ma tini haru lai mero na~Na dhuna pani prayoga garchu ra tinIharU dAga lAgdainan. malai tini haru lai safa garna garo huncha kinabhane tinIharUko gandha kaDA huncha. maile tini haru lai dhune dherai pharaka tarikAharU prayas gareko chu tara ma ajhai pani tini haru lai mannu parAu.Nchu. ma tinIharUsanga khusi chu ra tinIharU ek varSha bhanda badi samayadekhi mero bAtharUmamA chan. ma yI tauliyAharU atyadhika siphArisa garchu! malai yo mannu parcha! ma vishvAsa garna sakdina ki maile yo kehi samayadekhi khAiraheko chu! yo dherai baliyo ra baliyo pani cha. maile yasalAI lagabhaga 2 mahina dekhi prayoga gariraheko chu ra yo ajhai pani Ramro kam gardacha."
4,0,"yo ramAilo thapa ho, ra tapAIMko sikAi vistAra garne sajilo tarikA ho.

yesko ek mAtra nakaratmak pakSha bhaneko blakaharUlAI baksabATa bAhira nikAlna dherai garo cha. blakaharU yati sAnA chan ki tini haru lai baksamA rAkhna garo cha. yo mero lagi euta samasya thiyo. maile tini haru lai rAkhnu paryo."
5,1,"merA bachchaharUko AvAja thUthana ho, tara tyasto hoina. yo prayoga gardA kukuraharUle khAna, bhukna, Tokna sakchan.... hamro kukuralAI tAlima dina ra shAnta pArnako lagi yo utkRRiShTa cha."
3,0,"skrina ThIka cha, shubhakamnA. yo sasto ra Ramro lensa ho."
5,1,ma yI pyAkaharUko bAremA shaMkAspada thie.N kinaki maile pahile pani yastai utpadanharU prayoga gareko chu ra sadhaiM baraphamA pharkantheM. ma kyAmpi~Na / kyAno yatramA gae.N ra tini haru lai baraphako dui jholAsangai lyAe.N. yatramA rahek arUharUle dosro dina barapha nai bhaeko ThAu.NmA puna: prayoga garnupar{}yo ra mero barapha lagabhaga paglieko thiena. maile tesro dina barapha pAe.N tara arUharU shahara pharkiekle mAtra. malai lAgcha ki ma pyAkaharU riphrija nagarI chautho dinasamma yo binA nai banAuna saktheM. ma nishchita rUpamA yI kharida garna siphArisa gardachu visheSha garI yedi tapAIM baraphalAI ek vastuko rUpamA prayoga garne ThAu.NmA jAne yojanAmA ​​hunuhuncha bhane.
1,0,"mero kukurako lagi sahI AkAra ra AkAra phelA pArna maile 4 paTaka nApeM, ra maile tini haru lai nApeM.

CheumA raheko plAsTikako bhAga dherai thulo bhaekole malai AkAra ghaTAunu paryo."
5,1,"yo sharTa mero shrImannulAI ekdamai milcha, ra yesko guNastara pani Ramro cha! uhA.N sAmAnyatayA sabai kurAmA XL hunuhuncha, ra XL uhA.NlAI ekdamai milcha!"
4,0,"lekhakakA khukulo vicharaharU malai dherai tAjA lAge.

pustakm sAmAjika TippaNI ra saMlagna mahilAharUko sAhasa sahita dherai hRRidayasparshI vivaraNaharU chan."
4,1,"mero kukuralAI yo TuthapesTa mannu pardaina, ra yasale sAsako durgandha haTAuna maddata garcha. ma yasalAI harek dina prayoga garna sallAha dinchu."
1,1,maile kevala euta aNDA pAe.N ra Ashcharya bhayAnaka thiyo. Aphno paisA khera naphAlnuhos. yI aNDAharU tapAIMle analAina dekhne jasto chainan.
3,1,maile yo mero ChorAko lagi kehi samaya aghi krisamasako lagi kineko thie.N jaba yo pahilo paTaka bAhira Ayo... usale muskilale khelyo ra dherai jaso TukrAharU gumAyo. yasalAI seTa apa garna ra prayoga garna dherai kaShTakara cha.
4,1,"yI hyA~NgaraharU mannu paryo! ma kehi samayadekhi bachchaharUko AkAra/bachchako AkArako makhamalI hyA~NgaraharU khojne prayas gariraheko chu. TArgeTa (sabai kurA bhaeko pasala) mA na ta analAina thiyo na ta sToramA. jaba maile tini haru lai pasalamA phelA pAre.N, 5 vA 10 ko pyAkako lagi mulya badi thiyo, tara yI madhye 30 hyA~NgaraharU $12 mA dherai Ramro mulya ho! maile yo samIkShAlAI 4 tArA die.N kinabhane utpadan uttama chaina (saMlagna tasbiraharU hernuhos) juna maile vigatamA kineko dherai jaso AmazonBasics utpadanharU thie. maile hyA~NgaraharUlAI merI ChorI janmiedekhi nai bhaeko mUla DelTA bebI hyA~NgaraharU (seto) ra Ikea (nIlo) bATa kiDa sAijDa hyA~NgaraharU sanga tulanA gare tAki grAhakaharUlAI AkArako Ramro vichara dekhAuna sakiyos. ma chintita thie.N ki tinIharU dherai ThUlA hunechan, tara dherai jaso tasbiraharUbATa bhanna sakina. tinIharU vAstavamA mannuka bachchako AkAra hun tyasaile tinIharU bachchako lugA ramro sanga phiTa huna sakchan! malai makhamalI mannu parcha kinabhane yasale merI ChorIharUko lugA paramparAgata plAsTika hyA~NgaraharU jastai chiplanabATa rokcha. hukaharU sidhA garne prayas gardA dherai hukaharU bhA.Nchie jastai kehi doShaharU thie (tinIharU asamannu Ae), tara yedi tapAIM ma jastai hunuhuncha ra kehi doShaharUko vAstA garnuhunna bhane, mulyako lagi, tinIharU kinna lAyaka chan. druta sArAMsha,

phAidAharU:

- gunastar ko lagi utkRRiShTa mulya
- mannuka bachchako AkAra, arthAt bachchako lugA phiTa huna sakcha
- dherai jaso bhAgako lagi, Ramro guNastara
- prAima DhuvAnI!

bephAidAharU:

- hukaharU sIdhA chainan
- dherai hyA~NgaraharU pyAkejabATa sidhai phuTe
- vividha raMga chayana chaina (kAlo / seto!!!!), polkA DaTaharU ali TA.Nsine dekhinchan

samagramA, malai amejana utpadanharU mannu parcha ra nishchita rUpamA thapa arDara garnechu!"
4,1,"kAubaॉyaharU bA.NkI pustakharUbATa eklo sTyAnDa ho. ma bhanna chahanchu ki yo viShaya mero chiyAko kapa hoina tara kathaharU thorai Ramro thie juna maile paDheko kamtimA kyArekTara ra thorai kathanakam kehi vyaktigata pRRiShThabhUmiko sAtha paDheko thie. arko Ramro pakSha yo thiyo ki pratyek ek eklai ubhina sakcha tara pahilo bAhek unIharUle kehi samannu kyArekTaraharU ra da kI klabako mukhya sthAnako sAtha jArI rAkhchan. tyahA.N arko pustak hunupardacha juna paChyAu.Ncha vA arko seTa huna sakcha kinaki ma ku~njI klaba mAlikako bAremA sochiraheko chu ra unale kahilyai Aphno mildo phelA pArcha ki chaina. maile aaphulai dherai mahilA kyArekTaraharUmA cha.NDai lagAnI gareko ra unIharUle vigatakA muddAharU vA TrAmAharU kasarI vyavahAra garchan vA vyavahAra garchan bhanne kurA pani pAeko chu tara maile bhane jastai Sampurna kurA mero chiyAko kapa vA mero vyaktitva kalpanAko kunai pArTI hoina tara rochaka, malai lAgcha, bAre padhna.  kehi dherai seksI keTAharU jasale vAstavamai mahilAko AvashyakatAlAI pahilo sthAnamA rAkhchan ek thulo moDa huna sakcha!"
5,0,yo vastu ChiTo Aipugyo ra ramro sanga pyAkeja gareko thiyo. varNana gare anusAra Aipugyo. ma yo vastu siphArisa garchu. plAsTikakA bhAgaharU dherai baliyo chan ra tapAIM galata huna saknuhunna.
5,1,jyAka Aphno ChorAkI Ama ko mRRityuko kAraNa bhaeko euta dukhada durghaTanAko lagi apA~NgatApUrNa aparAdha bhAvanAsanga judhirahek thie. jyAkale keTalAI Aphno ChorAko libha-ina nAnIko rUpamA kammA rAkhe. keTako anauTho hAsya bhAvanA ra jyAkako ChorA benapratiko premale jyAkalAI bistArai jIvitaharUko bhUmimA pharkAu.Ncha.
1,1,"sAija milAuna Aphno peTa milAunuhos, tapAIMlAI Ramro hunecha."
4,1,"barTa renolDsadvArA nirdeshita, sthAnIya keTAharUko dhyAna rochaka sthAnaharUmA kendrita, yo elmora liyonArDako Ramro rUpAntaraNaharU madhye ek hunuparcha. thorai gambhIra svarale yathArthavAda thapcha. kalAkAraharU: charlsa Darni~Na, kyAnDisa bargamyAna, jarja segala, barTa ra dherai anya chinna sakine anuhAraharU. pratyek pAtrasanga sambandhita tallA rekhAmA prastAva garna kehi na kehi huncha. sabaiko Ramro kam. DAra robinsana... tyasabelAkA sTanTamyAnaharUmadhye ek, ek albino gyA~NsTarako bhUmikA nirvAha garchan, ra yasa filmko antyamA ek abhUtapUrva sTanTa garchan. Ramro kaDA manche thandachu eksana. ramAilo ra ramro sanga gareko."
1,0,"lekhne kalama kehi varSha mAtra Tikyo, ra aba ma skrina proTekTara prayoga garnuparcha."
